START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
01/01/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/01/25,01/01/25,07:00 PM,07:00 PM,FALSE,TRUE,01/01/25,03:00 PM,03:00 PM,FREE,BUSY
01/02/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/02/25,01/02/25,07:00 PM,07:00 PM,FALSE,TRUE,01/02/25,03:00 PM,03:00 PM,FREE,BUSY
01/03/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/03/25,01/03/25,07:00 PM,07:00 PM,FALSE,TRUE,01/03/25,03:00 PM,03:00 PM,FREE,BUSY
01/04/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/04/25,01/04/25,07:00 PM,07:00 PM,FALSE,TRUE,01/04/25,03:00 PM,03:00 PM,FREE,BUSY
01/05/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/05/25,01/05/25,07:00 PM,07:00 PM,FALSE,TRUE,01/05/25,03:00 PM,03:00 PM,FREE,BUSY
01/06/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/06/25,01/06/25,07:00 PM,07:00 PM,FALSE,TRUE,01/06/25,03:00 PM,03:00 PM,FREE,BUSY
01/07/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/07/25,01/07/25,07:00 PM,07:00 PM,FALSE,TRUE,01/07/25,03:00 PM,03:00 PM,FREE,BUSY
01/08/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/08/25,01/08/25,07:00 PM,07:00 PM,FALSE,TRUE,01/08/25,03:00 PM,03:00 PM,FREE,BUSY
01/09/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/09/25,01/09/25,07:00 PM,07:00 PM,FALSE,TRUE,01/09/25,03:00 PM,03:00 PM,FREE,BUSY
01/10/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/10/25,01/10/25,07:00 PM,07:00 PM,FALSE,TRUE,01/10/25,03:00 PM,03:00 PM,FREE,BUSY
01/11/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/11/25,01/11/25,07:00 PM,07:00 PM,FALSE,TRUE,01/11/25,03:00 PM,03:00 PM,FREE,BUSY
01/12/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/12/25,01/12/25,07:00 PM,07:00 PM,FALSE,TRUE,01/12/25,03:00 PM,03:00 PM,FREE,BUSY
01/13/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/13/25,01/13/25,07:00 PM,07:00 PM,FALSE,TRUE,01/13/25,03:00 PM,03:00 PM,FREE,BUSY
01/14/25,11:00 AM,11:00 AM,NYC Superintendents Meeting,Yankee Stadium - Bronx,"",01/14/25,01/14/25,02:00 PM,02:00 PM,FALSE,TRUE,01/14/25,10:00 AM,10:00 AM,FREE,BUSY
01/14/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/14/25,01/14/25,07:00 PM,07:00 PM,FALSE,TRUE,01/14/25,03:00 PM,03:00 PM,FREE,BUSY
01/15/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/15/25,01/15/25,07:00 PM,07:00 PM,FALSE,TRUE,01/15/25,03:00 PM,03:00 PM,FREE,BUSY
01/15/25,05:00 PM,05:00 PM,Yankees vs. Rays,George M. Steinbrenner Field - Tampa,"",01/15/25,01/15/25,08:00 PM,08:00 PM,FALSE,TRUE,01/15/25,04:00 PM,04:00 PM,FREE,BUSY
01/16/25,02:30 PM,02:30 PM,DREAM Career Conference,Yankee Stadium - Bronx,"",01/16/25,01/16/25,05:30 PM,05:30 PM,FALSE,TRUE,01/16/25,01:30 PM,01:30 PM,FREE,BUSY
01/16/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/16/25,01/16/25,07:00 PM,07:00 PM,FALSE,TRUE,01/16/25,03:00 PM,03:00 PM,FREE,BUSY
01/17/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/17/25,01/17/25,07:00 PM,07:00 PM,FALSE,TRUE,01/17/25,03:00 PM,03:00 PM,FREE,BUSY
01/18/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/18/25,01/18/25,07:00 PM,07:00 PM,FALSE,TRUE,01/18/25,03:00 PM,03:00 PM,FREE,BUSY
01/19/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/19/25,01/19/25,07:00 PM,07:00 PM,FALSE,TRUE,01/19/25,03:00 PM,03:00 PM,FREE,BUSY
01/20/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/20/25,01/20/25,07:00 PM,07:00 PM,FALSE,TRUE,01/20/25,03:00 PM,03:00 PM,FREE,BUSY
01/21/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/21/25,01/21/25,07:00 PM,07:00 PM,FALSE,TRUE,01/21/25,03:00 PM,03:00 PM,FREE,BUSY
01/22/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/22/25,01/22/25,07:00 PM,07:00 PM,FALSE,TRUE,01/22/25,03:00 PM,03:00 PM,FREE,BUSY
01/23/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/23/25,01/23/25,07:00 PM,07:00 PM,FALSE,TRUE,01/23/25,03:00 PM,03:00 PM,FREE,BUSY
01/24/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/24/25,01/24/25,07:00 PM,07:00 PM,FALSE,TRUE,01/24/25,03:00 PM,03:00 PM,FREE,BUSY
01/25/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/25/25,01/25/25,07:00 PM,07:00 PM,FALSE,TRUE,01/25/25,03:00 PM,03:00 PM,FREE,BUSY
01/26/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/26/25,01/26/25,07:00 PM,07:00 PM,FALSE,TRUE,01/26/25,03:00 PM,03:00 PM,FREE,BUSY
01/27/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/27/25,01/27/25,07:00 PM,07:00 PM,FALSE,TRUE,01/27/25,03:00 PM,03:00 PM,FREE,BUSY
01/28/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/28/25,01/28/25,07:00 PM,07:00 PM,FALSE,TRUE,01/28/25,03:00 PM,03:00 PM,FREE,BUSY
01/29/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/29/25,01/29/25,07:00 PM,07:00 PM,FALSE,TRUE,01/29/25,03:00 PM,03:00 PM,FREE,BUSY
01/30/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/30/25,01/30/25,07:00 PM,07:00 PM,FALSE,TRUE,01/30/25,03:00 PM,03:00 PM,FREE,BUSY
01/31/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",01/31/25,01/31/25,07:00 PM,07:00 PM,FALSE,TRUE,01/31/25,03:00 PM,03:00 PM,FREE,BUSY
02/01/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/01/25,02/01/25,07:00 PM,07:00 PM,FALSE,TRUE,02/01/25,03:00 PM,03:00 PM,FREE,BUSY
02/02/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/02/25,02/02/25,07:00 PM,07:00 PM,FALSE,TRUE,02/02/25,03:00 PM,03:00 PM,FREE,BUSY
02/03/25,09:03 AM,09:03 AM,Sports Management Mentoring,Yankee Stadium - Bronx,"",02/03/25,02/03/25,12:03 PM,12:03 PM,FALSE,TRUE,02/03/25,08:03 AM,08:03 AM,FREE,BUSY
02/03/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/03/25,02/03/25,07:00 PM,07:00 PM,FALSE,TRUE,02/03/25,03:00 PM,03:00 PM,FREE,BUSY
02/04/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/04/25,02/04/25,07:00 PM,07:00 PM,FALSE,TRUE,02/04/25,03:00 PM,03:00 PM,FREE,BUSY
02/05/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/05/25,02/05/25,07:00 PM,07:00 PM,FALSE,TRUE,02/05/25,03:00 PM,03:00 PM,FREE,BUSY
02/06/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/06/25,02/06/25,07:00 PM,07:00 PM,FALSE,TRUE,02/06/25,03:00 PM,03:00 PM,FREE,BUSY
02/07/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/07/25,02/07/25,07:00 PM,07:00 PM,FALSE,TRUE,02/07/25,03:00 PM,03:00 PM,FREE,BUSY
02/08/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/08/25,02/08/25,07:00 PM,07:00 PM,FALSE,TRUE,02/08/25,03:00 PM,03:00 PM,FREE,BUSY
02/09/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/09/25,02/09/25,07:00 PM,07:00 PM,FALSE,TRUE,02/09/25,03:00 PM,03:00 PM,FREE,BUSY
02/10/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/10/25,02/10/25,07:00 PM,07:00 PM,FALSE,TRUE,02/10/25,03:00 PM,03:00 PM,FREE,BUSY
02/11/25,11:00 AM,11:00 AM,The Bronx Invitational Chess Tournament,Yankee Stadium - Bronx,"",02/11/25,02/11/25,02:00 PM,02:00 PM,FALSE,TRUE,02/11/25,10:00 AM,10:00 AM,FREE,BUSY
02/11/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/11/25,02/11/25,07:00 PM,07:00 PM,FALSE,TRUE,02/11/25,03:00 PM,03:00 PM,FREE,BUSY
02/12/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/12/25,02/12/25,07:00 PM,07:00 PM,FALSE,TRUE,02/12/25,03:00 PM,03:00 PM,FREE,BUSY
02/12/25,,,Pitchers' and Catchers' First Workout - Time TBD,George M. Steinbrenner Field - Tampa,"",02/12/25,02/12/25,,,FALSE,TRUE,02/12/25,,,FREE,BUSY
02/13/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/13/25,02/13/25,07:00 PM,07:00 PM,FALSE,TRUE,02/13/25,03:00 PM,03:00 PM,FREE,BUSY
02/14/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/14/25,02/14/25,07:00 PM,07:00 PM,FALSE,TRUE,02/14/25,03:00 PM,03:00 PM,FREE,BUSY
02/15/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/15/25,02/15/25,07:00 PM,07:00 PM,FALSE,TRUE,02/15/25,03:00 PM,03:00 PM,FREE,BUSY
02/16/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/16/25,02/16/25,07:00 PM,07:00 PM,FALSE,TRUE,02/16/25,03:00 PM,03:00 PM,FREE,BUSY
02/17/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/17/25,02/17/25,07:00 PM,07:00 PM,FALSE,TRUE,02/17/25,03:00 PM,03:00 PM,FREE,BUSY
02/17/25,,,First Full Squad Workout - Time TBD,George M. Steinbrenner Field - Tampa,"",02/17/25,02/17/25,,,FALSE,TRUE,02/17/25,,,FREE,BUSY
02/18/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/18/25,02/18/25,07:00 PM,07:00 PM,FALSE,TRUE,02/18/25,03:00 PM,03:00 PM,FREE,BUSY
02/19/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/19/25,02/19/25,07:00 PM,07:00 PM,FALSE,TRUE,02/19/25,03:00 PM,03:00 PM,FREE,BUSY
02/20/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/20/25,02/20/25,07:00 PM,07:00 PM,FALSE,TRUE,02/20/25,03:00 PM,03:00 PM,FREE,BUSY
02/21/25,01:05 PM,01:05 PM,Rays at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES- MLBN (out-of-market only)",02/21/25,02/21/25,04:05 PM,04:05 PM,FALSE,TRUE,02/21/25,12:05 PM,12:05 PM,FREE,BUSY
02/21/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/21/25,02/21/25,07:00 PM,07:00 PM,FALSE,TRUE,02/21/25,03:00 PM,03:00 PM,FREE,BUSY
02/22/25,01:07 PM,01:07 PM,Yankees at Blue Jays,TD Ballpark - Dunedin,"",02/22/25,02/22/25,04:07 PM,04:07 PM,FALSE,TRUE,02/22/25,12:07 PM,12:07 PM,FREE,BUSY
02/22/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/22/25,02/22/25,07:00 PM,07:00 PM,FALSE,TRUE,02/22/25,03:00 PM,03:00 PM,FREE,BUSY
02/23/25,01:05 PM,01:05 PM,Tigers at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES",02/23/25,02/23/25,04:05 PM,04:05 PM,FALSE,TRUE,02/23/25,12:05 PM,12:05 PM,FREE,BUSY
02/23/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/23/25,02/23/25,07:00 PM,07:00 PM,FALSE,TRUE,02/23/25,03:00 PM,03:00 PM,FREE,BUSY
02/24/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/24/25,02/24/25,07:00 PM,07:00 PM,FALSE,TRUE,02/24/25,03:00 PM,03:00 PM,FREE,BUSY
02/25/25,01:05 PM,01:05 PM,Yankees at Twins,Lee Health Sports Complex - Fort Myers,"",02/25/25,02/25/25,04:05 PM,04:05 PM,FALSE,TRUE,02/25/25,12:05 PM,12:05 PM,FREE,BUSY
02/25/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/25/25,02/25/25,07:00 PM,07:00 PM,FALSE,TRUE,02/25/25,03:00 PM,03:00 PM,FREE,BUSY
02/26/25,01:05 PM,01:05 PM,Cardinals at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES",02/26/25,02/26/25,04:05 PM,04:05 PM,FALSE,TRUE,02/26/25,12:05 PM,12:05 PM,FREE,BUSY
02/26/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/26/25,02/26/25,07:00 PM,07:00 PM,FALSE,TRUE,02/26/25,03:00 PM,03:00 PM,FREE,BUSY
02/27/25,01:05 PM,01:05 PM,Yankees at Phillies,BayCare Ballpark - Clearwater,"",02/27/25,02/27/25,04:05 PM,04:05 PM,FALSE,TRUE,02/27/25,12:05 PM,12:05 PM,FREE,BUSY
02/27/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/27/25,02/27/25,07:00 PM,07:00 PM,FALSE,TRUE,02/27/25,03:00 PM,03:00 PM,FREE,BUSY
02/28/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",02/28/25,02/28/25,06:00 PM,06:00 PM,FALSE,TRUE,02/28/25,02:00 PM,02:00 PM,FREE,BUSY
02/28/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",02/28/25,02/28/25,07:00 PM,07:00 PM,FALSE,TRUE,02/28/25,03:00 PM,03:00 PM,FREE,BUSY
02/28/25,06:35 PM,06:35 PM,Blue Jays at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES",02/28/25,02/28/25,09:35 PM,09:35 PM,FALSE,TRUE,02/28/25,05:35 PM,05:35 PM,FREE,BUSY
03/01/25,01:05 PM,01:05 PM,Astros at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES",03/01/25,03/01/25,04:05 PM,04:05 PM,FALSE,TRUE,03/01/25,12:05 PM,12:05 PM,FREE,BUSY
03/01/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/01/25,03/01/25,06:00 PM,06:00 PM,FALSE,TRUE,03/01/25,02:00 PM,02:00 PM,FREE,BUSY
03/01/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/01/25,03/01/25,07:00 PM,07:00 PM,FALSE,TRUE,03/01/25,03:00 PM,03:00 PM,FREE,BUSY
03/02/25,01:05 PM,01:05 PM,Yankees at Braves,CoolToday Park - North Port,"Local TV: MLBN (out-of-market only)",03/02/25,03/02/25,04:05 PM,04:05 PM,FALSE,TRUE,03/02/25,12:05 PM,12:05 PM,FREE,BUSY
03/02/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/02/25,03/02/25,06:00 PM,06:00 PM,FALSE,TRUE,03/02/25,02:00 PM,02:00 PM,FREE,BUSY
03/02/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/02/25,03/02/25,07:00 PM,07:00 PM,FALSE,TRUE,03/02/25,03:00 PM,03:00 PM,FREE,BUSY
03/03/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/03/25,03/03/25,06:00 PM,06:00 PM,FALSE,TRUE,03/03/25,02:00 PM,02:00 PM,FREE,BUSY
03/03/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/03/25,03/03/25,07:00 PM,07:00 PM,FALSE,TRUE,03/03/25,03:00 PM,03:00 PM,FREE,BUSY
03/03/25,06:35 PM,06:35 PM,Pirates at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES",03/03/25,03/03/25,09:35 PM,09:35 PM,FALSE,TRUE,03/03/25,05:35 PM,05:35 PM,FREE,BUSY
03/04/25,01:05 PM,01:05 PM,Yankees at Phillies,BayCare Ballpark - Clearwater,"",03/04/25,03/04/25,04:05 PM,04:05 PM,FALSE,TRUE,03/04/25,12:05 PM,12:05 PM,FREE,BUSY
03/04/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/04/25,03/04/25,06:00 PM,06:00 PM,FALSE,TRUE,03/04/25,02:00 PM,02:00 PM,FREE,BUSY
03/04/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/04/25,03/04/25,07:00 PM,07:00 PM,FALSE,TRUE,03/04/25,03:00 PM,03:00 PM,FREE,BUSY
03/05/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/05/25,03/05/25,06:00 PM,06:00 PM,FALSE,TRUE,03/05/25,02:00 PM,02:00 PM,FREE,BUSY
03/05/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/05/25,03/05/25,07:00 PM,07:00 PM,FALSE,TRUE,03/05/25,03:00 PM,03:00 PM,FREE,BUSY
03/06/25,01:05 PM,01:05 PM,Twins at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES- ESPN",03/06/25,03/06/25,04:05 PM,04:05 PM,FALSE,TRUE,03/06/25,12:05 PM,12:05 PM,FREE,BUSY
03/06/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/06/25,03/06/25,06:00 PM,06:00 PM,FALSE,TRUE,03/06/25,02:00 PM,02:00 PM,FREE,BUSY
03/06/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/06/25,03/06/25,07:00 PM,07:00 PM,FALSE,TRUE,03/06/25,03:00 PM,03:00 PM,FREE,BUSY
03/07/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/07/25,03/07/25,06:00 PM,06:00 PM,FALSE,TRUE,03/07/25,02:00 PM,02:00 PM,FREE,BUSY
03/07/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/07/25,03/07/25,07:00 PM,07:00 PM,FALSE,TRUE,03/07/25,03:00 PM,03:00 PM,FREE,BUSY
03/07/25,06:35 PM,06:35 PM,Blue Jays at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES",03/07/25,03/07/25,09:35 PM,09:35 PM,FALSE,TRUE,03/07/25,05:35 PM,05:35 PM,FREE,BUSY
03/08/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/08/25,03/08/25,06:00 PM,06:00 PM,FALSE,TRUE,03/08/25,02:00 PM,02:00 PM,FREE,BUSY
03/08/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/08/25,03/08/25,07:00 PM,07:00 PM,FALSE,TRUE,03/08/25,03:00 PM,03:00 PM,FREE,BUSY
03/08/25,06:05 PM,06:05 PM,Yankees at Astros,CACTI Park of the Palm Beaches - West Palm Beach,"",03/08/25,03/08/25,09:05 PM,09:05 PM,FALSE,TRUE,03/08/25,05:05 PM,05:05 PM,FREE,BUSY
03/09/25,01:05 PM,01:05 PM,Yankees at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"",03/09/25,03/09/25,04:05 PM,04:05 PM,FALSE,TRUE,03/09/25,12:05 PM,12:05 PM,FREE,BUSY
03/09/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/09/25,03/09/25,06:00 PM,06:00 PM,FALSE,TRUE,03/09/25,02:00 PM,02:00 PM,FREE,BUSY
03/09/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/09/25,03/09/25,07:00 PM,07:00 PM,FALSE,TRUE,03/09/25,03:00 PM,03:00 PM,FREE,BUSY
03/10/25,01:05 PM,01:05 PM,Tigers at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES",03/10/25,03/10/25,04:05 PM,04:05 PM,FALSE,TRUE,03/10/25,12:05 PM,12:05 PM,FREE,BUSY
03/10/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/10/25,03/10/25,06:00 PM,06:00 PM,FALSE,TRUE,03/10/25,02:00 PM,02:00 PM,FREE,BUSY
03/10/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/10/25,03/10/25,07:00 PM,07:00 PM,FALSE,TRUE,03/10/25,03:00 PM,03:00 PM,FREE,BUSY
03/11/25,01:05 PM,01:05 PM,Orioles at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES- Gotham Sports App",03/11/25,03/11/25,04:05 PM,04:05 PM,FALSE,TRUE,03/11/25,12:05 PM,12:05 PM,FREE,BUSY
03/11/25,01:05 PM,01:05 PM,Yankees at Pirates,LECOM Park - Bradenton,"",03/11/25,03/11/25,04:05 PM,04:05 PM,FALSE,TRUE,03/11/25,12:05 PM,12:05 PM,FREE,BUSY
03/11/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/11/25,03/11/25,06:00 PM,06:00 PM,FALSE,TRUE,03/11/25,02:00 PM,02:00 PM,FREE,BUSY
03/11/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/11/25,03/11/25,07:00 PM,07:00 PM,FALSE,TRUE,03/11/25,03:00 PM,03:00 PM,FREE,BUSY
03/12/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/12/25,03/12/25,06:00 PM,06:00 PM,FALSE,TRUE,03/12/25,02:00 PM,02:00 PM,FREE,BUSY
03/12/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/12/25,03/12/25,07:00 PM,07:00 PM,FALSE,TRUE,03/12/25,03:00 PM,03:00 PM,FREE,BUSY
03/13/25,01:05 PM,01:05 PM,Yankees at Tigers,Publix Field at Joker Marchant Stadium - Lakeland,"",03/13/25,03/13/25,04:05 PM,04:05 PM,FALSE,TRUE,03/13/25,12:05 PM,12:05 PM,FREE,BUSY
03/13/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/13/25,03/13/25,06:00 PM,06:00 PM,FALSE,TRUE,03/13/25,02:00 PM,02:00 PM,FREE,BUSY
03/13/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/13/25,03/13/25,07:00 PM,07:00 PM,FALSE,TRUE,03/13/25,03:00 PM,03:00 PM,FREE,BUSY
03/14/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/14/25,03/14/25,06:00 PM,06:00 PM,FALSE,TRUE,03/14/25,02:00 PM,02:00 PM,FREE,BUSY
03/14/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/14/25,03/14/25,07:00 PM,07:00 PM,FALSE,TRUE,03/14/25,03:00 PM,03:00 PM,FREE,BUSY
03/14/25,06:35 PM,06:35 PM,Phillies at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM",03/14/25,03/14/25,09:35 PM,09:35 PM,FALSE,TRUE,03/14/25,05:35 PM,05:35 PM,FREE,BUSY
03/15/25,12:00 PM,12:00 PM,MME Test,George M. Steinbrenner Field - Tampa,"",03/15/25,03/15/25,03:00 PM,03:00 PM,FALSE,TRUE,03/15/25,11:00 AM,11:00 AM,FREE,BUSY
03/15/25,12:00 PM,12:00 PM,MME Test,Yankee Stadium - Bronx,"",03/15/25,03/15/25,03:00 PM,03:00 PM,FALSE,TRUE,03/15/25,11:00 AM,11:00 AM,FREE,BUSY
03/15/25,01:05 PM,01:05 PM,Yankees at Rays,Charlotte Sports Park - Port Charlotte,"Local TV: Gotham Sports App ----- Local Radio: WFAN 660/101.9 FM",03/15/25,03/15/25,04:05 PM,04:05 PM,FALSE,TRUE,03/15/25,12:05 PM,12:05 PM,FREE,BUSY
03/15/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",03/15/25,03/15/25,06:00 PM,06:00 PM,FALSE,TRUE,03/15/25,02:00 PM,02:00 PM,FREE,BUSY
03/15/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",03/15/25,03/15/25,07:00 PM,07:00 PM,FALSE,TRUE,03/15/25,03:00 PM,03:00 PM,FREE,BUSY
03/16/25,01:05 PM,01:05 PM,Pirates at Yankees,George M. Steinbrenner Field - Tampa,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM",03/16/25,03/16/25,04:05 PM,04:05 PM,FALSE,TRUE,03/16/25,12:05 PM,12:05 PM,FREE,BUSY
03/16/25,01:05 PM,01:05 PM,Yankees at Rays,Charlotte Sports Park - Port Charlotte,"",03/16/25,03/16/25,04:05 PM,04:05 PM,FALSE,TRUE,03/16/25,12:05 PM,12:05 PM,FREE,BUSY
